ASSET ID,DESCRIPTION,CONTROL SECTION,MUNICIPALITY,INTERSECTION TYPE,Intersection Type,x,y
6888,6888 NW 14 Av & NW 3 St,65,Miami,SCOOT,ATSPM,-8929837.10820698,2971400.8994411645
6889,6889 MIA Service Rd W & NW 20 St,204,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8935692.685967918,2973511.6928834426
6890,6890 Galloway Rd @ NW 1400 Blk,212,Doral,Traffic Responsive,SUNRISE,-8943035.197129203,2972672.938267948
6891,6891 SW 162 Av & SW 47 St,201,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8956257.916601956,2964496.313414175
6893,6893 Europe Way & S Cruise Blvd,2,Miami,Fully Actuated,SUNRISE,-8924483.862987833,2971179.360799326
6894,6894 US - 1 & SW 120 St,0,Pinecrest,SCOOT,SCOOT,-8941969.50670077,2956906.423940429
6895,6895 SW 211 St @ SW 11300 Blk,177,Cutler Bay,Fully Actuated,SUNRISE,-8947243.059409656,2946065.223280874
6896,Brickell Av / SE 10 St / SE 12 St,223,Miami,Traffic Responsive,SCOOT,-8926880.205383487,2969762.7254354414
6897,6897 NW 17 Av / NW 66 St / NW 67 St,122,Miami,Fully Actuated,SUNRISE,-8930613.739766449,2978667.8003385523
6899,"SW 97 Av & SW 28 St, Miami FL",,,Fully Actuated,null,-8944706.9798,2967336.963100001
6900,6900 US - 1 NB @ SW 6800 Blk,1,Pinecrest,Traffic Responsive,SCOOT,-8939586.450286342,2960872.2371110907
6902,6902 South River Dr & NW 74 Av,62,Medley,SCOOT,ATSPM,-8941048.580590947,2980577.3701435775
6905,6905 E 32 St @ E 100 Blk,110,Hialeah,Fully Actuated,SUNRISE,-8936767.910910737,2980671.136700883
6908,6908 NW 115 Av & NW 41 St,266,Doral,Traffic Responsive,SUNRISE,-8948300.703665292,2975773.4405128523
6909,6909 SW 162 Av & SW 64 St,197,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8956192.52196709,2962696.5534775546
6911,"NW 79 Av & NW 33 St, Miami FL",257,Doral,Fully Actuated,SUNRISE,-8941755.8965,2974866.4970999993
6914,6914 Douglas Rd & SW 17 St,63,Coral Gables,SCOOT,ATSPM,-8933918.794297397,2968797.2891372438
6915,6915 Collins Av & 12 St,19,Miami Beach,SCOOT,SCOOT,-8920166.460102051,2972211.6020816583
6916,6916 Dickens Av & 72 St,186,Miami Beach,SCOOT,SCOOT,-8919484.54361813,2981383.702020958
6917,6917 NE 3 Ct & NE 199 St,89,Unincorporated Miami-Dade,SCOOT,SCOOT,-8927304.154532224,2993842.139231729
6919,6919 Alton Rd & 2 St,14,Surfside,Fully Actuated,ATSPM,-8920983.996008413,2970758.821025682
6920,"Krome Av & SW 136 St, Miami FL",,,SCOOT,SCOOT,-8958946.9686,2954399.5381999984
6921,6921 SW 137 Av @ SW 28900 Blk,180,Unincorporated Miami-Dade,SCOOT,SUNRISE,-8951457.983798603,2937082.8110716655
6922,6922 Coral Way & SW 70 Ct,150,Unincorporated Miami-Dade,SCOOT,SUNRISE,-8940018.280855028,2967909.7200011415
6923,6923 Collins Av & 77 St,286,Miami Beach,SCOOT,SCOOT,-8919037.669333458,2982031.5461334796
6924,6924 Coral Way / SW 34 Av / SW 35 Av,151,Miami,SCOOT,SUNRISE,-8933363.48035716,2968152.594474718
6928,6928 Douglas Rd & NW 28 St,139,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8934257.424848806,2974465.1504321797
6930,6930 NW 39 Av & NW 25 St,11,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8934494.906058101,2974167.4555086573
6931,6931 NW 32 Av @ NW 7600 Blk,115,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8933372.226729551,2979779.0224045934
6932,6932 NW 33 Av & NW 79 St,115,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8933608.717195379,2979984.4577540187
6937,6937 North River Dr & NW 36 Av,140,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8933879.550837308,2974863.052515606
6938,6938 NW 36 Av & NW 36 St,140,Miami,Fully Actuated,SUNRISE,-8933882.284844002,2975401.3263625214
6939,6939 Collins Av / 67 St / 69 St,286,Miami Beach,SCOOT,SCOOT,-8918959.492994659,2980844.5055395113
6942,6942 SW 7 St @ SE 90 Blk,24,Miami,SCOOT,ATSPM,-8926964.895025693,2970300.6896940917
6943,6943 NW 21 Av & NW 54 St,120,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8931235.561536461,2977330.1137995967
6944,6944 SW 70 Av & SW 8 St,0,Miami,SCOOT,SCOOT,-8939908.012220228,2969750.8926362423
6946,"SW 117 Av & SW 4600 Blk, Miami FL",,,,SUNRISE,-8948181.697550561,2964908.1530769207
6947,"SW 117 Av & SW 43 Ter, Miami FL",,,Fully Actuated,null,-8948210.2067,2965312.7707
6949,6949 Kendall Dr & SW 68 Ct,168,Pinecrest,Fully Actuated,SUNRISE,-8939567.112977598,2960607.575026331
6950,6950 Douglas Rd & NW 169 St,193,Miami Gardens,Fully Actuated,SUNRISE,-8934585.416596482,2990110.6734861257
6951,6951 Dickinson Dr & Ponce De Leon Blvd,73,Coral Gables,Traffic Responsive,SCOOT,-8936681.298780924,2963594.130654341
6952,"Collins Av / 178 St / 182 St, Miami FL",91,Sunny Isles Beach,SCOOT,SCOOT,-8919051.040104402,2992005.115394715
6953,6953 Douglas Rd & NW 215 St,131,Miami Gardens,Fully Actuated,SUNRISE,-8934788.456668518,2995529.205112408
6954,6954 Pacific Blvd & SW 152 Av,232,Homestead,SCOOT,SUNRISE,-8954120.96865736,2933890.3415204375
6955,6955 NW 104 Av & NW 74 St,83,Doral,Fully Actuated,SUNRISE,-8946336.966621978,2979365.642090322
6956,6956 Kendall Dr & SW 172 Av,164,Unincorporated Miami-Dade,SCOOT,SCOOT,-8958059.907538343,2960318.344535342
6957,6957 NW 36 St Ext @ NW 8800 Blk,257,Doral,Traffic Responsive,ATSPM,-8943408.116310164,2975609.12517231
6961,6961 NE 2 Av & NE 159 St,103,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8927374.731089389,2989293.287223901
6962,"NW 37 Ct & NW 25 St, Miami FL",,,Fully Actuated,SUNRISE,-8934259.142710106,2974199.7642125185
6964,"NW 27 Av & NW 24 St, Miami FL",,,Traffic Responsive,SUNRISE,-8932273.7021,2974193.8588999994
6965,6965 SW 92 Av & SW 216 St,252,Cutler Bay,Fully Actuated,SUNRISE,-8943597.58764947,2945324.8353115395
6966,"NE 1 Av & NE 9 St, Miami FL",,,SCOOT,SCOOT,-8926955.9728,2972213.226300001
6967,"NE 2 Av & NE 9 St, Miami FL",,,SCOOT,SCOOT,-8926771.1785,2972219.407400001
6968,6968 LeJeune Rd & SR-836 EB Off,293,Miami,SCOOT,SUNRISE,-8934954.96947604,2972274.7853278476
6969,6969 SR- 836 WB & NW 27 Av,56,Miami,Traffic Responsive,SUNRISE,-8932225.693860516,2972571.8953731246
6971,"NW 99 Av & NW 58 St, Miami FL",,,Fully Actuated,SUNRISE,-8945403.8425,2977554.8709000014
6972,"NW 87 Av & NW 100 St, Miami FL",,,SCOOT,SCOOT,-8943289.8809,2982150
6973,"NW 12 St @ NW 12100 Blk, Miami FL",,,Fully Actuated,SUNRISE,-8949082.251175616,2972184.828092745
6975,"SW 312 St & SR- 821 NB Off, Miami FL",,,SCOOT,SUNRISE,-8954551.2698,2934486.4109999985
6979,6979 NW 199 St & SR - 821 Ramp,60,Miami Gardens,SCOOT,SCOOT,-8931566.607890962,2993546.0847039437
6980,6980 SW 147 Av & SW 10 St,47,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8953739.045955982,2969081.0837503355
6981,6981 SW 144 Av & SW 136 St,281,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8953117.985611286,2954642.984922383
6982,"Red Rd & SW 104 St, Miami FL",169,,Fully Actuated,SUNRISE,-8937211.8402,2958865.1407999992
6984,"Bird Rd SW 149 Av, Miami FL",52,Unincorporated Miami-Dade,SCOOT,SCOOT,-8954057.524612874,2965493.215728965
6985,"NW 104 Av & NW 33 St, Miami FL",265,Doral,Fully Actuated,SUNRISE,-8946224.2622,2974871.4408
6986,"I- 75 NB & Miami Gardens Dr, Miami FL",282,,SCOOT,SCOOT,-8944333.92934422,2991942.642054311
6987,6987 I- 75 SB & Miami Gardens Dr,282,Unincorporated Miami-Dade,SCOOT,SCOOT,-8944749.136659585,2991938.2830787324
6988,"NW 107 Av NW 60 St, Miami FL",258,Doral,Fully Actuated,SUNRISE,-8946737.344634267,2977783.3439064007
6989,"SW  89 Av  &  SW   8 St, Miami FL",46,Unincorporated Miami-Dade,SCOOT,SCOOT,-8943424.5788,2969606.171599999
6990,"Krome Av  &  SW 192 St, Miami FL",,,SCOOT,SCOOT,-8958794.4584,2948017.1603999995
6991,"SW 147 Av  @  SW  2700 Blk, Miami FL",,,Fully Actuated,SUNRISE,-8953670.116063582,2967157.7946525016
6992,"NW 117 Pl  &  NW  25 St, Miami FL",,,Fully Actuated,SUNRISE,-8948602.0491,2973934.2098000012
6995,"Dade Blvd  &  West Av, Miami FL",274,Miami Beach,SCOOT,SCOOT,-8921418.9443,2973432.2371999994
7587,7587 NW 87 Av NW 164 St,282,Miami Lakes,Fully Actuated,SUNRISE,-8943561.504549723,2989473.179738778
7603,"SW 8 St / SW 5 & 6 Ave, Miami FL",,,SCOOT,SCOOT,-8928221.768276803,2970139.845965405
7606,NW 22 Av & NW 50 St,120,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8931440.919280296,2976860.9278126755
7607,"NW 19 Ave & NW 28 ST, Miami FL",,,Fully Actuated,SUNRISE,-8930902.249,2974580.8691999987
7612,"NW 82 Ave & NW 35 St, Miami FL",,Doral,Fully Actuated,SUNRISE,-8942207.8566,2975272.0670999996
7619,"NW 27 Ave / NW 171 St/173 Terr, Miami FL",,Miami Gardens,SCOOT,SCOOT,-8932813.317836426,2990533.839755835
7651,"NW 68 Ave & NW 179 St, Miami FL",,,Fully Actuated,SUNRISE,-8940275.349,2991089.585099999
7652,"NW 24 Ave & NW 119 St, Miami FL",,,SCOOT,SCOOT,-8932137.8939,2984558.8422
7655,"SW 147 Ave & SW 8 St, Miami FL",,,SCOOT,SCOOT,-8953748.3456,2969492.456
7672,"NW 54 St / NW 3 Ave & 4 Ave, Miami FL",,,Fully Actuated,SUNRISE,-8928114.471595014,2977435.1341954
7673,"NW 54 St / NW 1 Ave & 1 Ct, Miami FL",,,Fully Actuated,SUNRISE,-8927679.423332619,2977448.6665677186
7676,"NW 54 St / NE Miami Pl & NE 1 Ave, Miami FL",,,Fully Actuated,SUNRISE,-8927212.258990783,2977460.022209318
7680,"NE 54 St / NE 3 Ave & 3 Ct, Miami FL",,,Fully Actuated,SUNRISE,-8926614.822068634,2977477.0293916683
7695,"Douglas Rd & SW 26 St, Miami FL",,,Fully Actuated,SUNRISE,-8933866.6845,2967282.5896999985
7699,"Alton Rd & 4 St, Miami FL",,Miami Beach,SCOOT,SCOOT,-8921164.46129917,2971053.6718738144
7700,"SW 137 Ave & SW 11 St, Miami FL",,,SCOOT,ATSPM,-8951967.2378,2969028.9518
7713,"Collins Avenue @ 79 Street, Miami FL",,Miami Beach,SCOOT,SCOOT,-8919033.3663,2982266.2870000005
7766,"SW 117 AV & SW 248 ST, Miami FL",,,Fully Actuated,SUNRISE,-8947871.7918,2941857.1433000006
7789,"Fontainebleau Blvd & West Park Dr, Miami FL",292,,Traffic Responsive,SUNRISE,-8946420.1881,2971277.4034999986
7793,"NW 127 Av & NW 2 St, Miami FL",,,Fully Actuated,SUNRISE,-8950189.4611,2970541.8878000006
7795,"Douglas Rd & Poinciana Av, Miami FL",,,Fully Actuated,SUNRISE,-8933744.2378,2964475.0001999997
