ASSET ID,DESCRIPTION,CONTROL SECTION,MUNICIPALITY,INTERSECTION TYPE,Intersection Type,x,y
2317,2317 NW 12 Av & NW 4 St,65,Miami,SCOOT,SCOOT,-8929467.221368948,2971533.830907983
2318,2318 US - 1 SB & NE 5 St,303,Miami,SCOOT,SCOOT,-8926590.862649823,2971756.0325774415
2319,2319 NE 2 Av & NE 5 St,25,Miami,SCOOT,SCOOT,-8926757.33983511,2971744.2191861905
2320,2320 NE 1 Av & NE 5 St,25,Miami,SCOOT,SCOOT,-8926944.946572943,2971738.5535583296
2321,2321 N Miami Av & N 5 St,25,Miami,SCOOT,SCOOT,-8927132.661290683,2971732.3761350294
2323,2323 NW 2 Av & NW 5 St,27,Miami,SCOOT,SCOOT,-8927587.242223702,2971717.3312706733
2326,2326 North River Dr & NW 7 Av & NW 5 St,30,Miami,Fully Actuated,SUNRISE,-8928538.265784252,2971683.328945108
2328,2328 NW 12 Av & NW 7 St,65,Miami,SCOOT,ATSPM,-8929473.893859226,2971881.0924207354
2330,2330 NW 17 Av & NW 7 St,65,Miami,SCOOT,ATSPM,-8930329.980818443,2971853.482292228
2332,2332 NW 22 Av & NW 7 St,65,Miami,Traffic Responsive,SCOOT,-8931297.472984461,2971820.544048057
2333,2333 NW 27 Av & NW 7 St,56,Miami,Traffic Responsive,SCOOT,-8932202.334578568,2971792.3023193926
2334,2334 Douglas Rd & NW 7 St,293,Miami,SCOOT,SUNRISE,-8934025.227975741,2971726.860095048
2335,2335 NE 1 Av & NE 8 St,26,Miami,SCOOT,SCOOT,-8926953.084027719,2972092.3757854626
2336,2336 N Miami Av & N 8 St,28,Miami,SCOOT,SCOOT,-8927141.58800065,2972085.884204104
2338,2338 NW 2 Av & NW 8 St,28,Miami,SCOOT,SCOOT,-8927598.57120828,2972066.9212865625
2340,2340 NW 7 Av & NW 8 St,30,Miami,Fully Actuated,SUNRISE,-8928573.675401079,2972036.8469581343
2342,2342 US - 1 & NE 10 St,303,Miami,SCOOT,SCOOT,-8926669.601152051,2972341.8124325695
2343,2343 NE 2 Av & NE 10 St,26,Miami,SCOOT,SCOOT,-8926778.284597302,2972340.421620435
2344,2344 NE 1 Av & NE 10 St,26,Miami,SCOOT,SCOOT,-8926961.60553474,2972331.4561395026
2345,2345 N Miami Av & N 10 St,28,Miami,SCOOT,SCOOT,-8927148.466431987,2972324.4007104174
2346,2346 NW 2 Av & NW 10 St,28,Miami,SCOOT,SCOOT,-8927605.908275919,2972311.265283322
2347,2347 NW 3 Av & NW 10 St,28,Miami,SCOOT,SCOOT,-8927793.696464522,2972304.6326697827
2348,2348 NW 7 Av & NW 10 St,30,Miami,Fully Actuated,SUNRISE,-8928576.775648898,2972278.103481899
2350,2350 US - 1 & NE 11 St,303,Miami,SCOOT,SCOOT,-8926666.080116557,2972461.221254918
2351,2351 NE 2 Av & NE 11 St,26,Miami,SCOOT,SCOOT,-8926779.903182698,2972456.0572826015
2352,2352 NE 1 Av & NE 11 St,26,Miami,SCOOT,SCOOT,-8926968.342590323,2972450.438358603
2353,2353 N Miami Av & N 11 St,28,Miami,SCOOT,SCOOT,-8927152.28246413,2972444.301432849
2354,2354 NW 2 Av & NW 11 St,28,Miami,SCOOT,SCOOT,-8927612.399315428,2972430.0334612876
2355,2355 NW 3 Av & NW 11 St,28,Miami,SCOOT,SCOOT,-8927797.739588428,2972422.9396599527
2356,2356 NW 7 Av & NW 11 St,30,Miami,Fully Actuated,SUNRISE,-8928579.453995846,2972395.763682489
2357,2357 NW 8 St Rd & NW 11 St,144,Miami,Fully Actuated,SUNRISE,-8928912.287028173,2972378.0477712466
2359,2359 NW 12 Av & NW 11 St,146,Miami,Traffic Responsive,ATSPM,-8929451.865958387,2972344.2182288077
2361,2361 Bayshore Dr N & NE 13 St,304,Miami,SCOOT,SCOOT,-8926485.964067258,2972729.9419496437
2362,2362 US - 1 & NE 13 St,304,Miami,SCOOT,SCOOT,-8926609.164687304,2972727.1095631584
2363,2363 NE 2 Av & NE 13 St,26,Miami,SCOOT,SCOOT,-8926784.188983094,2972723.411760415
2364,2364 NE 1 Av & NE 13 St,26,Miami,SCOOT,SCOOT,-8926974.010978794,2972717.227740658
2366,2366 Bayshore Dr N & NE 14 St,161,Miami,SCOOT,SCOOT,-8926482.62336934,2972881.583602559
2367,2367 US - 1 & NE 14 St,304,Miami,SCOOT,SCOOT,-8926614.580380531,2972878.2986926446
2368,2368 NE 2 Av & NE 14 St,26,Miami,SCOOT,SCOOT,-8926781.88578283,2972885.839027033
2369,2369 NE 1 Av & NE 14 St,26,Miami,SCOOT,SCOOT,-8926972.035057833,2972888.4785777004
2370,2370 N Miami Av & N 14 St,28,Miami,SCOOT,SCOOT,-8927198.72495569,2972880.9221697543
2372,2372 NW 1 Pl & NW 14 St,28,Miami,SCOOT,SCOOT,-8927616.33334623,2972863.695255601
2373,2373 NW 3 Av & NW 14 St,28,Miami,SCOOT,SCOOT,-8927816.548129592,2972858.3506386527
2375,2375 NW 7 Av & NW 14 St,30,Miami,SCOOT,SCOOT,-8928594.109206809,2972829.468970645
2376,2376 NW 10 Av & NW 14 St,144,Miami,Traffic Responsive,SCOOT,-8929047.562473387,2972814.031068016
2377,2377 NW 12 Av & NW 14 St,146,Miami,Traffic Responsive,SCOOT,-8929493.263450624,2972797.193671968
2378,2378 SW 97 Av / SW 28 St / SW 29 St,149,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8932228.741788175,2972705.419756557
2380,2380 Bayshore Dr N & NE 15 St,161,Miami,SCOOT,SCOOT,-8926401.4391779,2973042.374475519
2381,2381 US - 1 & NE 15 St,304,Miami,SCOOT,SCOOT,-8926607.36687753,2973037.634361814
2382,2382 NE 2 Av & NE 15 St,26,Miami,SCOOT,SCOOT,-8926786.971970364,2973032.728580646
2383,2383 NE 1 Av & NE 15 St,26,Miami,SCOOT,SCOOT,-8926966.629383361,2973029.4794905945
2385,2385 NE 2 Av & NE 17 St,26,Miami,SCOOT,SCOOT,-8926790.47742113,2973316.948857619
2387,2387 NW 7 Av & NW 17 St,30,Miami,SCOOT,SCOOT,-8928598.631004523,2973288.7858460834
2388,2388 NW 27 Av & NW 17 St,56,Miami,Traffic Responsive,SUNRISE,-8932242.790307913,2973175.1638079593
2389,2389 NW 17 Av & NW 18 St,145,Miami,Fully Actuated,SUNRISE,-8930407.04730192,2973334.3209586637
2390,2390 US - 1 & NE 19 St,3,Miami,SCOOT,SCOOT,-8926600.331485711,2973692.479394474
2391,2391 NE 2 Av & NE 19 St,26,Miami,SCOOT,SCOOT,-8926796.548786158,2973683.275699646
2392,2392 NE 2 Av & NE 20 St,26,Miami,SCOOT,SCOOT,-8926798.897627413,2973807.471665795
2393,2393 N Miami Av & N 20 St,29,Miami,SCOOT,SCOOT,-8927250.374973029,2973777.939018435
2395,2395 NW 1 Pl & NW 20 St,29,Miami,SCOOT,SCOOT,-8927656.881470753,2973757.6843501227
2397,2397 NW 3 Av & NW 20 St,29,Miami,SCOOT,SCOOT,-8927864.797336487,2973754.640341224
2399,2399 NW 7 Av & NW 20 St,30,Miami,SCOOT,SCOOT,-8928604.370637469,2973742.5545688397
