ASSET ID,DESCRIPTION,CONTROL SECTION,MUNICIPALITY,INTERSECTION TYPE,Intersection Type,x,y
3419,3419 SW 112 Av / SW 176 St / SW 177 St,172,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8947095.091316102,2950245.72472885
3421,3421 SE 2 Av & SE 3 St,228,Miami,SCOOT,SCOOT,-8926722.427816406,2970832.3594216625
3423,3423 NW 3 Av & NW 3 St,27,Miami,SCOOT,SCOOT,-8927767.899285726,2971469.1513385694
3424,3424 NW 3 Ct & NW 5 St,27,Miami,SCOOT,SCOOT,-8927846.673410192,2971707.183104248
3425,3425 NW 3 Av & NW 5 St,27,Miami,SCOOT,SCOOT,-8927772.544648077,2971707.94214581
3426,3426 NW 3 Ct & NW 6 St,27,Miami,SCOOT,SCOOT,-8927847.941339193,2971826.254212018
3427,3427 NW 3 Av & NW 6 St,27,Miami,SCOOT,SCOOT,-8927777.912473923,2971827.3569328324
3428,3428 NW 3 Ct & NW 8 St,27,Miami,SCOOT,SCOOT,-8927897.806905093,2972056.4131284594
3429,3429 NW 3 Av & NW 8 St,27,Miami,SCOOT,SCOOT,-8927792.194764592,2972059.8573309793
3432,3432 Colllins Av @ 5330 Blk,20,Miami Beach,SCOOT,SCOOT,-8919109.880060745,2978318.340953626
3433,3433 Collins Av @ 5500 Blk,20,Miami Beach,SCOOT,SCOOT,-8919003.19146077,2978767.6571275075
3434,3434 Collins Av @ 5600 Blk,20,Miami Beach,SCOOT,SCOOT,-8919012.285149973,2978906.398059267
3435,3435 Miami Gardens Dr & NE 10 Av,88,North Miami Beach,SCOOT,SCOOT,-8925697.66288557,2992084.0877088374
3437,3437 NE 8 Av & NE 159 St,105,North Miami Beach,Fully Actuated,SUNRISE,-8926031.102609124,2989344.8850152455
3438,3438 Collins Av & 545 Exit,20,Miami Beach,SCOOT,SCOOT,-8919008.555947032,2978621.3037216994
3439,3439 Collins Av & 5445 Ent,20,Miami Beach,SCOOT,SCOOT,-8919036.292311357,2978505.639173547
3440,3440 Harding Av / 94 St / 95 St,22,Surfside,Traffic Responsive,SCOOT,-8919305.106617726,2984784.978447556
3441,3441 Harding Av / 95 St / 96 St,22,Surfside,Traffic Responsive,SCOOT,-8919321.447205776,2984976.054224042
3442,3442 Beacom Blvd & SW 7 St,44,Miami,SCOOT,SCOOT,-8931964.336846838,2970147.125405014
3444,3444 SW 17 Av & SW 7 St,44,Miami,SCOOT,ATSPM,-8930334.876649648,2970187.088331499
3445,3445 SW 19 Av & SW 7 St,44,Miami,SCOOT,ATSPM,-8930790.62421093,2970180.9202141836
3446,3446 SW 22 Av & SW 7 St,44,Miami,SCOOT,SCOOT,-8931240.481857954,2970169.953579941
3447,3447 SW 27 Av & SW 7 St,44,Miami,SCOOT,SCOOT,-8932150.126850583,2970141.2440778515
3448,3448 US - 1 & SE 7 St,223,Miami,SCOOT,SCOOT,-8926761.604484802,2970257.4186492935
3449,3449 S Miami Av & S 7 St,24,Miami,SCOOT,ATSPM,-8927082.773460884,2970297.233543564
3450,3450 SW 3 Av & SW 7 St,24,Miami,SCOOT,SCOOT,-8927729.445080826,2970276.0318825985
3452,3452 NW 17 Av & NW 40 St,7,Miami,Fully Actuated,SUNRISE,-8930498.02315577,2975896.4114362705
3454,3454 US - 1 & NE 187 St,38,Aventura,SCOOT,SCOOT,-8921902.46641027,2992695.7359592863
3455,3455 NW 17 Av / NW 16 Ter / NW 17 St,145,Miami,Fully Actuated,SUNRISE,-8930400.062003871,2973199.387590126
3457,3457 NW 135 St / NW 11 Av / NW 12 Av,32,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8929914.52423366,2986450.2830760377
3458,3458 Ahmad St & Sharazad Blvd,101,Opa-Locka,Fully Actuated,SUNRISE,-8933161.20171044,2987355.453651668
3459,3459 Collins Av & 185 St,91,Sunny Isles Beach,SCOOT,SCOOT,-8919018.745020024,2992558.2839553426
3460,3460 Kendall Dr -W leg & Red Rd,152,South Miami,Fully Actuated,SUNRISE,-8937253.962976998,2960543.2153088925
3461,3461 SW 10 Av & SW 1 St,69,Miami,SCOOT,SCOOT,-8929096.06103594,2970943.350066958
3462,3462 Kendall Dr -E leg & Red Rd,152,South Miami,Fully Actuated,SUNRISE,-8937269.279425735,2960695.986251651
3463,3463 SW 112 Av & SW 95 St,165,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8947436.115236562,2959540.49339686
3465,3465 US - 1 & SW 248 St,35,Unincorporated Miami-Dade,SCOOT,SCOOT,-8951295.523020543,2941787.8617320834
3467,3467 NW 2 Av & NW 207 St,133,Miami Gardens,SCOOT,SCOOT,-8928481.379298069,2994816.4218856897
3468,3468 Ludlam Rd & W 84 St,96,Hialeah,Fully Actuated,SUNRISE,-8939867.425133884,2986474.080882009
3469,3469 Miami Gardens Dr & US - 1,38,Aventura,SCOOT,SCOOT,-8921920.826333884,2992567.812753773
3470,3470 NE 2 Av / NE 51 St / NE 53 St,130,Miami,Fully Actuated,SUNRISE,-8926913.439817462,2977335.6727602524
3473,3473 Ludlam Rd & Old Cutler Rd,168,Pinecrest,Traffic Responsive,SUNRISE,-8939128.95834864,2955149.9811482956
3474,3474 SE 1 St / SE 2 Av / SE 3 Av,25,Miami,SCOOT,SCOOT,-8926675.172692565,2971044.9590324215
3477,3477 LeJeune Rd & NW 191 St,131,Miami Gardens,Fully Actuated,SUNRISE,-8935582.782461047,2992552.621398331
3478,3478 Island Av W & Venetian Way,188,Miami Beach,Traffic Responsive,ATSPM,-8922174.653697208,2973265.724090242
3479,3479 NW 81 St / NW 10 Ct / NW 11 Av,31,Unincorporated Miami-Dade,Traffic Responsive,ATSPM,-8929413.644411223,2980359.3651901237
3480,3480 NW 10 Ct & NW 79 St,31,Unincorporated Miami-Dade,Traffic Responsive,ATSPM,-8929386.603793714,2980131.289881825
3481,3481 SW 72 Av & SW 60 St,159,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8940092.249317076,2963746.966652356
3485,3485 NW 22 Av & NW 157 St,42,Miami Gardens,Fully Actuated,SUNRISE,-8931858.809309151,2988832.602336705
3486,3486 Miami Gardens Dr & NW 8 Pl - S Leg & NW 9 Av - N Leg,86,Miami Gardens,Fully Actuated,SUNRISE,-8929657.597735712,2991907.973345431
3487,3487 Flagler St W & W 6 Av,69,Miami,SCOOT,SCOOT,-8928311.534698185,2971096.193349035
3488,3488 N Miami Blvd & NE 14 Av,108,North Miami,SCOOT,ATSPM,-8924581.17959988,2985565.886296084
3490,3490 Collins Av & 159 St,23,Sunny Isles Beach,SCOOT,SCOOT,-8919180.871839609,2989645.905474024
3493,3493 US - 1 NE & Chopin Plz,2,Miami,SCOOT,SCOOT,-8926390.676809529,2970963.9605710385
3494,3494 Indian Creek Dr & 65 St,269,Miami Beach,SCOOT,SCOOT,-8919074.445953632,2980318.3466005754
3495,3495 Killian Dr & SW 97 Av,165,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8944642.965610417,2957725.9953546175
3501,3501 Collins Av & 172 St,91,Sunny Isles Beach,SCOOT,SCOOT,-8919103.556000473,2991085.9458735567
3502,3502 US - 1 & SW 216 St,35,Unincorporated Miami-Dade,SCOOT,SCOOT,-8948036.218573922,2945458.360812837
3504,3504 NE 15 Av / NE 178 St / NE 179 St,234,North Miami Beach,Fully Actuated,SUNRISE,-8924549.824238908,2991616.0060578664
3506,3506 Washington Av & 21 St,9,Miami Beach,SCOOT,SCOOT,-8920268.340813221,2974021.1802115357
3508,3508 W 8 Av & W 23 St,287,Hialeah,Fully Actuated,SUNRISE,-8938745.946942642,2979593.2255503116
3510,3510 Miami Gardens Dr & NE 14 Av,88,North Miami Beach,SCOOT,SCOOT,-8924848.328566665,2992243.693497807
3511,3511 NW 47 Av & NW 173 Dr,192,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8936392.374608545,2990538.1459873924
3512,3512 Collins Av / 38 St / 39 St,20,Miami Beach,SCOOT,SCOOT,-8919278.912028346,2975743.2942765034
3514,3514 US - 1 & NE 82 St,36,Miami,SCOOT,SCOOT,-8926122.630607648,2980533.0754480488
3516,3516 NE 10 Av & NE 82 St,36,Miami,Fully Actuated,SUNRISE,-8925211.588555412,2980559.9275991074
3517,3517 NE 2 Av & NE 82 St,66,Miami,Fully Actuated,SUNRISE,-8927032.733123384,2980493.377450826
3518,3518 N Miami Av & N 82 St,66,Miami,Fully Actuated,SUNRISE,-8927486.983437514,2980476.351863491
3519,3519 NW 12 Av & NW 71 St,219,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8929715.437116738,2979204.4663887983
3520,3520 Ludlam Rd & Okeechobee Rd,62,Hialeah Gardens,SCOOT,SCOOT,-8939650.679406142,2979508.569353907
3521,3521 North River Dr & NW 14 Av & NW 12 St,146,Miami,Traffic Responsive,SUNRISE,-8929920.729182074,2972541.855861516
3522,3522 Pine Tree Dr & 24 St,82,Miami Beach,SCOOT,SCOOT,-8920006.119960291,2974413.764622252
3523,3523 Bird Rd & SR-826 W,50,Unincorporated Miami-Dade,SCOOT,SCOOT,-8941073.842322992,2966043.9804655532
3524,3524 Miller Dr & SW 92 Av,154,Unincorporated Miami-Dade,SCOOT,SUNRISE,-8943732.613739023,2963994.27598302
3525,3525 Miller Dr & SW 97 Av,154,Unincorporated Miami-Dade,SCOOT,SUNRISE,-8944619.277935972,2963960.1494473903
3526,3526 Miller Dr & SW 102 Av,154,Unincorporated Miami-Dade,SCOOT,SUNRISE,-8945510.418289643,2963918.644174555
3527,3527 Miller Dr & SW 107 Av,154,Unincorporated Miami-Dade,SCOOT,SUNRISE,-8946403.180568298,2963877.2415708066
3528,3528 Miller Dr & SW 112 Av,154,Unincorporated Miami-Dade,SCOOT,SUNRISE,-8947295.89720596,2963840.2450964833
3529,3529 NE 12 Av & NE 167 St,233,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8925173.793361899,2990301.607319935
3530,3530 Howard Dr & SW 77 Av,167,Pinecrest,Fully Actuated,SUNRISE,-8940932.612398218,2955093.0604182146
3531,3531 Howard Dr & US - 1,0,Palmetto Bay,SCOOT,SCOOT,-8942752.367698945,2955036.7622587746
3532,3532 SW 137 Av & SW 288 St,180,Unincorporated Miami-Dade,SCOOT,SUNRISE,-8951459.613515947,2937232.843184159
3533,3533 US - 1 & SW 167 Av & SW 304 St,290,Homestead,SCOOT,SCOOT,-8956877.735734329,2935383.1974170767
3534,3534 NE 2 Av & NE 8 St,184,Unincorporated Miami-Dade,SCOOT,SCOOT,-8958231.524344519,2934471.298329672
3535,3535 Kendall Dr & SW 107 Av,17,Unincorporated Miami-Dade,SCOOT,SCOOT,-8946286.029049382,2960363.1365834223
3539,3539 W 8 Av & W 56 St,97,Hialeah,Fully Actuated,SUNRISE,-8938851.578007456,2983414.318561548
3540,3540 US - 1 & NE 105 St,37,Miami Shores,Traffic Responsive,SCOOT,-8924771.416817281,2983235.483002169
3541,3541 NW 12 Av & NW 2 St,69,Miami,SCOOT,SCOOT,-8929460.50323768,2971297.538801787
3543,3543 SW 182 Av & SW 340 St,182,Florida City,Fully Actuated,SUNRISE,-8959587.59055149,2931352.544162095
3544,3544 Harding Av & 71 St,21,Miami Beach,SCOOT,SCOOT,-8919076.223725898,2981269.265033964
