ASSET ID,DESCRIPTION,CONTROL SECTION,MUNICIPALITY,INTERSECTION TYPE,Intersection Type,x,y
4734,4734 NW 79 Av & NW 53 St,255,Doral,Fully Actuated,SUNRISE,-8941812.310221432,2977006.714538949
4735,4735 Collins Av & 183 St,91,Sunny Isles Beach,SCOOT,SCOOT,-8919030.347850548,2992358.3069001813
4736,4736 Collins Av & Haulover Park,23,Unincorporated Miami-Dade,Traffic Responsive,SCOOT,-8919224.130593732,2987510.4547323743
4737,4737 NE 2 Av & NE 51 St -E leg,130,Miami,Fully Actuated,SUNRISE,-8926906.811854983,2977171.895162922
4738,4738 E 6 Av & E 32 St,229,Hialeah,Fully Actuated,SUNRISE,-8935678.429280732,2980711.6862256667
4739,4739 Ludlam Rd & W 41 St,224,Hialeah,Fully Actuated,SUNRISE,-8939691.522527313,2981607.0848969696
4740,4740 W 16 Av & W 44 Pl,236,Hialeah,Fully Actuated,SUNRISE,-8940597.70437058,2982062.754385086
4741,4741 W 16 Av & W 46 St,236,Hialeah,Fully Actuated,SUNRISE,-8940602.231734272,2982234.001990654
4742,4742 Ludlam Rd & W 40 Pl,224,Hialeah,Fully Actuated,SUNRISE,-8939691.266492482,2981526.845694859
4743,4743 I- 95 SB On & NW 95 St,32,Unincorporated Miami-Dade,Traffic Responsive,SCOOT,-8928795.205640538,2981986.059425038
4745,4745 Bird Av & Virgina St,48,Miami,Traffic Responsive,SUNRISE,-8932469.873163572,2966348.052787762
4746,4746 Aviation Av & Tigertail Av,48,Miami,Traffic Responsive,SUNRISE,-8931686.214004649,2966140.516112976
4748,4748 Aviation Av & Bayshore Dr S,48,Miami,Traffic Responsive,SUNRISE,-8931554.741233245,2965976.7621540725
4749,4749 Salzedo St & University Dr,64,Coral Gables,SCOOT,ATSPM,-8934551.31053089,2967312.964694611
4750,4750 NW 79 Av & NW 103 St,78,Hialeah Gardens,SCOOT,SCOOT,-8941824.46297024,2982643.000990804
4751,4751 SW 117 Av & SW 84 St,164,Unincorporated Miami-Dade,Fully Actuated,ATSPM,-8948110.231563764,2960737.251428841
4752,4752 SW 117 Av @ SW 8600 Blk,164,Unincorporated Miami-Dade,Fully Actuated,ATSPM,-8948323.762384616,2960444.6053192327
4753,4753 South River Dr & SR-826 NB,262,Medley,SCOOT,SCOOT,-8941355.702160485,2980839.824749323
4754,4754 SW 167 Av & SW 312 St,290,Homestead,SCOOT,ATSPM,-8956866.496918539,2934486.672707558
4755,4755 Mitchell Dr & SW 92 Av,170,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8943631.330813518,2954094.8545252867
4756,4756 W Dixie Hwy & NE 22 Av & NE 167 St,247,North Miami Beach,Fully Actuated,SUNRISE,-8922929.596880285,2990381.684317983
4757,4757 SW 107 Av @ SW 1100 Blk,149,Unincorporated Miami-Dade,SCOOT,SCOOT,-8946554.170986025,2969175.0808249023
4758,4758 SW 132 Av & SW 8 St,0,Unincorporated Miami-Dade,SCOOT,SCOOT,-8951180.837228348,2969498.4878164358
4759,4759 Opa-locka Blvd & NW 19 Av,42,Opa-Locka,Fully Actuated,SUNRISE,-8931327.207533646,2986490.502145601
4760,4760 Kendall Dr & SW 112 Av,164,Unincorporated Miami-Dade,SCOOT,SCOOT,-8947461.176593523,2960322.630908937
4761,4761 Miami Gardens Dr & NE 2 Ct,133,Miami Gardens,SCOOT,SCOOT,-8927371.354769232,2992004.8369723917
4762,4762 SW 117 Av @ SW 14800 Blk,171,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8948120.402825639,2953421.8837090386
4763,4763 SW 117 Av @ SW 15000 Blk,171,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8948118.938974334,2953256.6093301824
4764,4764 Coral Reef Dr & SW 117 Av,171,Unincorporated Miami-Dade,Traffic Responsive,SUNRISE,-8948108.686449233,2953000.9871241883
4765,4765 Bob Hope Rd & NW 17 St,144,Miami,Traffic Responsive,SCOOT,-8928960.841250472,2973269.6507555903
4767,4767 SR-826 & NE 2 Av,75,North Miami Beach,SCOOT,SCOOT,-8927414.757125499,2990197.048536622
4769,4769 NE 12 Av & NE 149 St,106,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8925086.64912492,2988250.5429821806
4770,4770 S Miami Av / Samana Dr / SW 32 Rd,162,Miami,Traffic Responsive,SUNRISE,-8929016.511014624,2967802.384591376
4771,4771 NE 34 Av & NE 207 St,38,Aventura,Fully Actuated,SUNRISE,-8920440.987324687,2995065.8615877884
4772,4772 NW 2 Av & NW 202 Ter,133,Miami Gardens,SCOOT,SCOOT,-8928472.479304777,2994284.324955078
4774,4774 NW 12 Av @ NW 1500 Blk,146,Miami,Traffic Responsive,SCOOT,-8929494.600397708,2973019.5962279495
4775,4775 W 2 Av & W 21 St,111,Hialeah,Traffic Responsive,SUNRISE,-8937399.4931737,2979366.10715362
4776,4776 Coral Way & SW 109 Av,149,Unincorporated Miami-Dade,SCOOT,ATSPM,-8946951.01049917,2967738.3554777754
4777,4777 US - 1 & NE 62 St,36,Miami,SCOOT,SCOOT,-8926050.025809364,2978453.6603657417
4778,4778 NE 4 Ct & NE 62 St,130,Miami,Fully Actuated,SUNRISE,-8926428.794829566,2978442.2163210437
4779,4779 NW 12 Av & NW 47 Ter,126,Miami,Fully Actuated,SUNRISE,-8929610.177859025,2976654.2031969554
4780,4780 NW 12 Av & NW 67 St,219,Miami,Fully Actuated,SUNRISE,-8929692.27041751,2978747.996651318
4781,4781 NW 12 Av & NW 79 St,31,Unincorporated Miami-Dade,Traffic Responsive,ATSPM,-8929745.514529957,2980115.343322152
4782,4782 Flagler St W & W 49 Av,70,Miami,SCOOT,SUNRISE,-8936265.723084286,2970780.9640914025
4783,4783 Krome Av & SW 184 St,238,Unincorporated Miami-Dade,SCOOT,SCOOT,-8958821.803736813,2948918.0179630267
4784,4784 Krome Av & SW 200 St,238,Unincorporated Miami-Dade,SCOOT,SCOOT,-8958809.23465311,2947117.302662191
4785,4785 Krome Av & SW 248 St,238,Unincorporated Miami-Dade,SCOOT,SCOOT,-8958771.504024899,2941694.556113809
4786,4786 I - 95 NB On & SW 25 Rd,33,Miami,Traffic Responsive,SUNRISE,-8928337.63132641,2968507.2782150405
4787,4787 Krome Av & SW 216 St,238,Unincorporated Miami-Dade,SCOOT,SCOOT,-8958795.795050986,2945317.9458311824
4788,4788 Krome Av & SW 232 St,238,Unincorporated Miami-Dade,SCOOT,SCOOT,-8958778.86669602,2943515.194055655
4789,4789 Krome Av & SW 264 St,238,Unincorporated Miami-Dade,SCOOT,SCOOT,-8958757.081471672,2939882.5451605525
4790,4790 Krome Av & SW 288 St,238,Unincorporated Miami-Dade,SCOOT,SCOOT,-8958734.923327029,2937166.368983168
4791,4791 S Miami Av & S 25 Rd,33,Miami,Traffic Responsive,SUNRISE,-8928254.507949442,2968394.9439818566
4792,4792 Flagler St W & W 102 Av,71,Unincorporated Miami-Dade,SCOOT,SUNRISE,-8945744.325030088,2970467.7193985246
4793,4793 NW 58 Ct & NW 7 St,79,Miami,SCOOT,SUNRISE,-8937955.092091834,2971601.6890713624
4794,4794 NW 12 Av & NW 75 St,219,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8929734.282393336,2979658.1995101757
4795,4795 Snapper Creek Rd & SW 107 Av,237,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8946327.052508129,2962237.4937055134
4796,4796 SW 107 Av & SW 64 St,154,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8946362.324088786,2962993.4981894507
4797,4797 SE 4 St @ SE 50 Blk,25,Miami,SCOOT,SCOOT,-8926949.141091358,2970781.1581663177
4798,4798 NW 7 St / NW 32 Pl / NW 33 Av,56,Miami,SCOOT,ATSPM,-8933322.769706182,2971751.385596638
4799,4799 Brickell Bay Dr & SE 8 St,223,Miami,SCOOT,ATSPM,-8926650.976288047,2970116.3009975348
4800,4800 SR-826 & NE 28 Av,80,North Miami Beach,SCOOT,SCOOT,-8921606.345432809,2989956.7649645945
