ASSET ID,DESCRIPTION,CONTROL SECTION,MUNICIPALITY,INTERSECTION TYPE,Intersection Type,x,y
3126,3126 SW 97 Av/SW 38 St/SW 39 St,51,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8944713.923993433,2966152.0197631316
3129,3129 W 8 Av & W 49 St,53,Hialeah,Fully Actuated,SUNRISE,-8938822.189661887,2982573.39180741
3132,3132 W Dixie Hwy / NE 141 St / NE 142 St,106,North Miami,Fully Actuated,SUNRISE,-8924765.943237917,2987442.100745908
3134,3134 SW 102 Av / SW 53 St / Miller Dr,154,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8945517.502662037,2964118.104572843
3136,3136 NE 22 Av / NE 187 St / NE 191 St,88,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8923031.945133315,2993016.807339398
3139,3139 Red Rd & W 23 St,39,Hialeah,Fully Actuated,SUNRISE,-8937851.042876985,2979597.5175581775
3140,3140 Memorial Hwy & NE 135 St,43,Unincorporated Miami-Dade,SCOOT,SCOOT,-8927176.978693163,2986584.472470151
3142,3142 Palmetto Dr & NW 36 St,6,Unincorporated Miami-Dade,SCOOT,SCOOT,-8936831.266172532,2975304.4700849717
3143,3143 East Dr & NW 36 St,6,Unincorporated Miami-Dade,SCOOT,SCOOT,-8935916.484898599,2975340.5594191123
3144,3144 US - 1 & NE 135 St,37,North Miami,Traffic Responsive,SCOOT,-8923430.429948535,2986692.3503117906
3146,3146 NW 32 Av & NW 87 St,114,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8933410.384824608,2980906.3665778465
3147,3147 US - 1 & SW 104 St,0,Pinecrest,SCOOT,SCOOT,-8941202.187016707,2958743.603005508
3149,3149 Hialeah Dr & E 10 Av,118,Hialeah,Fully Actuated,SUNRISE,-8934634.489567606,2977210.8409019383
3150,3150 Douglas Rd & Miami Gardens Dr,85,Miami Gardens,Fully Actuated,SUNRISE,-8934655.689251434,2991693.0202445444
3152,3152 NW 12 Av & NW 16 St,146,Miami,Traffic Responsive,SCOOT,-8929497.570401723,2973151.5063121817
3153,3153 Flagler St W @ W 5900 Blk,70,Miami,SCOOT,SUNRISE,-8938084.698035382,2970709.324663846
3156,3156 Lee Dr & NW 36 St,11,Unincorporated Miami-Dade,SCOOT,SCOOT,-8935572.655726971,2975350.935150045
3157,3157 NE 6 Av & NE 149 St,104,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8926428.695755221,2988200.2968263887
3158,3158 Ingraham Ter & LeJeune Rd,215,Coral Gables,Traffic Responsive,SUNRISE,-8934605.912741125,2962860.174525269
3160,3160 I- 95 NB Off & NW 151 St,32,Unincorporated Miami-Dade,Traffic Responsive,SCOOT,-8928902.663458195,2988325.12107645
3163,3163 Milam Dairy Rd & NW 36 St Ext,76,Unincorporated Miami-Dade,Traffic Responsive,SCOOT,-8940431.713651469,2975481.493658476
3165,3165 Sunset Dr / SW 98 Ct / SW 99 Av,156,Unincorporated Miami-Dade,Fully Actuated,SUNRISE,-8944932.192571811,2962159.0393491653
3166,3166 Miami Gardens Dr & NW 12 Av,86,Miami Gardens,Fully Actuated,SUNRISE,-8930184.049871571,2991884.5863340287
3168,3168 Red Rd & W 18 St,39,Hialeah,Fully Actuated,SUNRISE,-8937824.057919223,2979013.483334569
3169,3169 NW 7 Av / NW 147 St / NW 148 St,32,Unincorporated Miami-Dade,Traffic Responsive,SCOOT,-8929123.677175216,2987903.105595825
3170,3170 Andaluisa Av & Ponce De Leon Blvd,63,Coral Gables,SCOOT,SCOOT,-8934347.10605698,2967984.063530647
