,Asset Id,Address,Latitude,Longitude,proposed_MoO
415,2215,S Miami Av & S 1 St,25.773314,-80.193596,SCOOT
416,2227,SE 1 Av & SE 2 St,25.77255,-80.19185,SCOOT
417,2228,S Miami Av & S 2 St,25.772533,-80.19354,SCOOT
418,2297,NE 2 Av & NE 1 St,25.775223,-80.19032,SCOOT
419,2298,NE 1 Av & NE 1 St,25.775179,-80.19197,NO SCOOT
420,2299,N Miami Av & N 1 St,25.775106,-80.19366,NO SCOOT
421,2305,NE 2 Av & NE 2 St,25.77617,-80.19033,SCOOT
422,2306,NE 1 Av & NE 2 St,25.77613,-80.192024,NO SCOOT
423,2307,N Miami Av & N 2 St,25.776068,-80.19372,NO SCOOT
424,2309,NE 2 Av & NE 3 St,25.777147,-80.19035,SCOOT
425,2310,NE 1 Av & NE 3 St,25.777107,-80.19201,NO SCOOT
426,2311,N Miami Av & N 3 St,25.777035,-80.19376,NO SCOOT
427,2313,NE 2 Av & NE 4 St,25.778086,-80.190384,SCOOT
428,2319,NE 2 Av & NE 5 St,25.779076,-80.19042,SCOOT
429,2320,NE 1 Av & NE 5 St,25.77903,-80.19211,NO SCOOT
430,2321,N Miami Av & N 5 St,25.778982,-80.1938,NO SCOOT
431,3335,N Miami Av & N 6 St,25.779892,-80.193825,NO SCOOT
432,3336,NE 1 Av & NE 6 St,25.779978,-80.19215,NO SCOOT
433,3337,NE 2 Av & NE 6 St,25.780024,-80.19047,SCOOT
434,3474,SE 1 St / SE 2 Av / SE 3 Av,25.77342,-80.18969,SCOOT
435,4797,SE 4 St @ SE 50 Blk,25.771286,-80.19215,SCOOT
436,6543,S Miami Av SB & S 3 St,25.771568,-80.19355,SCOOT
437,6574,NE 5 St / NE 1 Av / NE 2 Av,25.77905,-80.19154,SCOOT
438,6584,NE 1 Av / NE 3 St / NE 5 St,25.778166,-80.192055,NO SCOOT
439,2335,NE 1 Av & NE 8 St,25.781893,-80.192184,NO SCOOT
440,2343,NE 2 Av & NE 10 St,25.7839,-80.19061,SCOOT
441,2344,NE 1 Av & NE 10 St,25.783827,-80.19226,SCOOT
442,2351,NE 2 Av & NE 11 St,25.784834,-80.19063,SCOOT
443,2352,NE 1 Av & NE 11 St,25.78479,-80.192314,SCOOT
444,2363,NE 2 Av & NE 13 St,25.786997,-80.19067,SCOOT
445,2364,NE 1 Av & NE 13 St,25.786947,-80.192375,NO SCOOT
446,2368,NE 2 Av & NE 14 St,25.78831,-80.19064,SCOOT
447,2369,NE 1 Av & NE 14 St,25.788332,-80.19235,NO SCOOT
448,2382,NE 2 Av & NE 15 St,25.7895,-80.19069,NO SCOOT
449,2383,NE 1 Av & NE 15 St,25.789473,-80.19231,NO SCOOT
450,2385,NE 2 Av & NE 17 St,25.791798,-80.19072,NO SCOOT
451,2391,NE 2 Av & NE 19 St,25.79476,-80.19078,NO SCOOT
452,2392,NE 2 Av & NE 20 St,25.795765,-80.1908,NO SCOOT
453,6400,I - 395 EB Off & NE 2 Av,25.785748,-80.19067,SCOOT
454,6401,I - 95 NB Off & NE 2 Av & NE 11 Ter,25.785492,-80.19064,SCOOT
455,6571,NE 2 Av & NE 8 St,25.78195,-80.19054,SCOOT
456,6590,NE 2 Av & NE 21 St,25.797136,-80.19086,NO SCOOT
457,2192,Flagler St W & W 1 Av,25.774097,-80.19557,SCOOT
458,2194,Flagler St W & W 2 Av,25.77403,-80.197716,SCOOT
459,2216,SW 1 Av & SW 1 St,25.773264,-80.19553,SCOOT
460,2217,SW 2 Av & SW 1 St,25.77319,-80.19768,SCOOT
461,2229,SW 2 Av & SW 2 St,25.77236,-80.19765,SCOOT
462,2302,NW 2 Av & NW 1 St,25.774975,-80.197754,NO SCOOT
463,2323,NW 2 Av & NW 5 St,25.778858,-80.197876,NO SCOOT
464,3288,NW 2 Av & NW 6 St,25.779799,-80.19792,NO SCOOT
465,3379,NW 2 Av & NW 2 St,25.775927,-80.1978,NO SCOOT
466,3380,NW 2 Av & NW 3 St,25.776928,-80.19781,NO SCOOT
467,3399,NW 3 Ct & NW 3 St,25.776802,-80.200134,NO SCOOT
468,3400,NW 3 Av & NW 2 St,25.775885,-80.199394,NO SCOOT
469,3418,NW 3 Ct & NW 2 St,25.77582,-80.200134,SCOOT
470,3423,NW 3 Av & NW 3 St,25.776852,-80.1995,NO SCOOT
471,3424,NW 3 Ct & NW 5 St,25.778778,-80.20021,NO SCOOT
472,3425,NW 3 Av & NW 5 St,25.778784,-80.19955,NO SCOOT
473,3426,NW 3 Ct & NW 6 St,25.77974,-80.200226,NO SCOOT
474,3427,NW 3 Av & NW 6 St,25.779747,-80.19959,NO SCOOT
475,3428,NW 3 Ct & NW 8 St,25.781603,-80.200676,SCOOT
476,3429,NW 3 Av & NW 8 St,25.781628,-80.19972,NO SCOOT
477,3584,NW 1 Av & NW 3 St,25.776995,-80.19526,NO SCOOT
478,4972,NW 1 Av & NW 1 St,25.775047,-80.1956,NO SCOOT
479,5171,NW 1 Av & NW 5 St,25.77889,-80.19535,NO SCOOT
480,5323,NW 3 Av & NW 1 St,25.774864,-80.19887,NO SCOOT
481,2222,SW 17 Av & SW 1 St,25.772211,-80.2228,SCOOT
482,2223,SW 22 Av & SW 1 St,25.771418,-80.23093,SCOOT
483,3461,SW 10 Av & SW 1 St,25.772596,-80.21143,NO SCOOT
484,3487,Flagler St W & W 6 Av,25.773834,-80.20439,SCOOT
485,3541,NW 12 Av & NW 2 St,25.775463,-80.214714,SCOOT
486,3658,Beacom Blvd & SW 1 St,25.771423,-80.232086,NO SCOOT
487,3745,Flagler St W & W 10 AV,25.773655,-80.21145,NO SCOOT
488,3803,SW 13 Av & SW 1 St,25.772467,-80.2163,NO SCOOT
489,5742,SW 17 Av & SW 3 St,25.770369,-80.222664,NO SCOOT
490,2128,Flagler St W / W 52 Ct / W 53 Av,25.771074,-80.28106,NO SCOOT
491,2129,Flagler St W / W 60 Av / W 60 Ct,25.770678,-80.29407,SCOOT
492,2137,Flagler St W & W 47 Av,25.771465,-80.27169,SCOOT
493,2138,Flagler St W & Red Rd,25.77078,-80.288124,SCOOT
494,2139,Flagler St W & Ludlam Rd,25.770498,-80.30421,SCOOT
495,3153,Flagler St W @ W 5900 Blk,25.770704,-80.29218,SCOOT
496,3618,Flagler St W & Milam Dairy Rd,25.770145,-80.31225,SCOOT
497,3622,Tamiami Canal Rd & SW 72 Av,25.769655,-80.31225,SCOOT
498,3952,Flagler St W & W 62 Av,25.77064,-80.29617,SCOOT
499,4296,Flagler St W & W 69 Av,25.77035,-80.30764,SCOOT
500,4782,Flagler St W & W 49 Av,25.771284,-80.27584,NO SCOOT
501,3747,Flagler St W & Galloway Rd,25.769606,-80.336426,SCOOT
502,4121,Flagler St W & W 92 Av,25.769331,-80.344406,SCOOT
503,4337,Flagler St W & Fontainebleau,25.769526,-80.33905,SCOOT
504,4520,Flagler St W & W 97 Av,25.769007,-80.35318,SCOOT
505,4792,Flagler St W & W 102 Av,25.768751,-80.360985,SCOOT
506,5326,SW 92 Av / Flagler St W / SW 4 St,25.767424,-80.344376,NO SCOOT
507,5503,Flagler St W / W 95 Av / W 96 Av,25.769104,-80.35056,NO SCOOT
508,3894,Flagler St W & W 107 Av,25.768452,-80.368996,SCOOT
509,4423,Flagler St W & W 112 Av,25.768314,-80.37702,SCOOT
510,4560,SW 107 Av & SW 4 St,25.76486,-80.36869,SCOOT
511,4985,Flagler St W & W 114 Av,25.768238,-80.38103,SCOOT
512,5191,SW 118 Av & SW 2 St,25.766241,-80.38682,NO SCOOT
513,5252,Flagler St W & W 109 Av,25.76838,-80.37299,SCOOT
514,5414,Flagler St W & W 118 Av,25.768145,-80.386856,NO SCOOT
515,5967,Flagler St W / W 114 Av / W 115 Av,25.76824,-80.38211,SCOOT
516,6376,Flagler St W & W 117 Av,25.768171,-80.38484,NO SCOOT
517,6419,Flagler St W & W 105 Pl,25.768595,-80.36649,SCOOT
518,2003,SR-826 & NE 10 Av,25.927067,-80.18013,SCOOT
519,2012,SR-826 & NE 12 Av,25.925417,-80.17604,SCOOT
520,2013,SR-826 & NE 19 Av,25.92597,-80.16195,SCOOT
521,2014,SR-826 & NE 15 Av,25.925655,-80.17002,SCOOT
522,2017,SR-826 & NE 8 Av,25.928757,-80.18424,SCOOT
523,2018,SR-826 & NE 6 Av,25.928587,-80.18826,SCOOT
524,2020,SR-826 & NW 2 Av,25.927937,-80.20436,SCOOT
525,2027,SR-826 / NE 10 Av / NE 11 Av,25.926023,-80.17863,SCOOT
526,3383,N Miami Av & SR-826,25.928102,-80.20035,SCOOT
527,3595,SR-826 / NE 13 Av / NE 14 Av,25.925526,-80.17305,SCOOT
528,3737,SR-826 & NE 3 Ct,25.928387,-80.19325,SCOOT
529,3915,SR-826 & NE 18 Av,25.925941,-80.163994,SCOOT
530,4352,SR-826 @ NE 800 Blk,25.9286,-80.18269,SCOOT
531,4767,SR-826 & NE 2 Av,25.92825,-80.196335,SCOOT
532,2144,LeJeune Rd & SW 8 St,25.764423,-80.26331,SCOOT
533,2254,SW 32 Av & SW 8 St,25.76493,-80.24701,SCOOT
534,2625,Ponce De Leon Blvd & SW 8 St,25.76457,-80.259026,SCOOT
535,2631,Douglas Rd & SW 8 St,25.764687,-80.255135,SCOOT
536,3219,SW 32 Av & SW 6 St,25.766695,-80.24708,NO SCOOT
537,3404,SW 8 St / SW 31 Av / SW 31 Ct,25.764975,-80.2453,SCOOT
538,3405,SW 8 St / SW 33 Av / SW 34 Av,25.764807,-80.25053,SCOOT
539,4335,Galiano St & SW 8 St,25.764626,-80.25724,SCOOT
540,4356,SW 8 St / SW 29 Ct / SW 30 Av,25.765062,-80.24258,SCOOT
541,3671,SR-826 & NE 35 Av,25.928843,-80.13482,SCOOT
542,4710,SR-826 & NE 26 Av,25.92609,-80.14735,SCOOT
543,4800,SR-826 & NE 28 Av,25.926308,-80.14415,SCOOT
544,4801,SR-826 @ NE 2900 Blk,25.926445,-80.14086,SCOOT
545,4802,SR-826 & NE 34 Av,25.928059,-80.1363,SCOOT
546,4855,NE 35 Av & NE 164 St,25.930296,-80.1357,SCOOT
547,2709,Euclid Av & 11 St,25.781897,-80.13515,NO SCOOT
548,2741,Meridian Av & 6 St,25.77584,-80.13609,NO SCOOT
549,2742,Meridian Av & 8 St,25.77828,-80.13617,NO SCOOT
550,2743,Meridian Av & 11 St,25.781876,-80.1363,NO SCOOT
551,2767,Pennsylvania Av & 11 St,25.78191,-80.134026,NO SCOOT
552,2698,Dade Blvd & 23 St,25.799408,-80.130226,NO SCOOT
553,2749,Dade Blvd & Meridian Av,25.795889,-80.136696,SCOOT
554,2776,Pine Tree Dr & Sheridan Av S @ 2600 Blk,25.803658,-80.12921,NO SCOOT
555,2810,Dade Blvd & Washington Av,25.798326,-80.132195,SCOOT
556,3391,Dade Blvd & Michigan Av,25.794754,-80.138824,SCOOT
557,3522,Pine Tree Dr & 24 St,25.800669,-80.129776,NO SCOOT
558,4427,Convention Center Dr & Dade Blvd & Prairie Av,25.796844,-80.13497,SCOOT
559,3150,Douglas Rd & Miami Gardens Dr,25.940334,-80.26138,SCOOT
560,3602,Miami Gardens Dr & NW 32 Av,25.940634,-80.25335,NO SCOOT
561,3609,LeJeune Rd & Miami Gardens Dr,25.940018,-80.26943,NO SCOOT
562,3718,Miami Gardens Dr & NW 52 Av,25.939522,-80.28571,NO SCOOT
563,3719,Miami Gardens Dr & NW 47 Av,25.939688,-80.27745,NO SCOOT
564,3166,Miami Gardens Dr & NW 12 Av,25.941881,-80.22121,NO SCOOT
565,3210,Miami Gardens Dr & NW 7 Av,25.9422,-80.21319,SCOOT
566,3228,Miami Gardens Dr & NW 22 Av,25.941252,-80.23729,NO SCOOT
567,3271,Miami Gardens Dr & NW 17 Av,25.94156,-80.22927,SCOOT
568,3486,Miami Gardens Dr & NW 8 Pl - S Leg & NW 9 Av - N Leg,25.942072,-80.216484,NO SCOOT
569,5027,Miami Gardens Dr & NW 14 Av,25.94173,-80.22522,NO SCOOT
570,6445,Miami Gardens Dr / NW 23 Av / NW 24 Av,25.941132,-80.240486,NO SCOOT
571,2024,Miami Gardens Dr & NE 19 Av,25.946068,-80.162895,SCOOT
572,2526,Miami Gardens Dr & NE 22 Av,25.94717,-80.15674,SCOOT
573,5813,SW 2 Av & SW 3 St,25.771425,-80.197624,SCOOT
574,2538,N Miami Blvd & NE 16 Av,25.889286,-80.16625,NO SCOOT
575,3535,Kendall Dr & SW 107 Av,25.68698,-80.36585,SCOOT
576,6872,NW 1 St / Miami Ct / NW 1 Av,25.775074,-80.19506,NO SCOOT
577,2549,US - 1 & NE 126 St,25.892586,-80.16277,NO SCOOT
578,3581,Kendall Dr & SW 97 Av,25.687544,-80.34971,SCOOT
579,2336,N Miami Av & N 8 St,25.781841,-80.19388,NO SCOOT
580,2561,US - 1 & NE 6 Av,25.856678,-80.18496,NO SCOOT
581,3831,Kendall Dr & SW 99 Ct,25.687384,-80.35468,SCOOT
582,2338,NW 2 Av & NW 8 St,25.781687,-80.19798,NO SCOOT
583,2564,US - 1 & NE 96 St,25.86397,-80.17909,SCOOT
584,2345,N Miami Av & N 10 St,25.78377,-80.19393,NO SCOOT
585,2565,NE 10 Av & NE 96 St,25.864025,-80.17719,NO SCOOT
586,3144,US - 1 & NE 135 St,25.899931,-80.16054,NO SCOOT
587,3199,US - 1 & NE 108 St,25.874815,-80.17029,SCOOT
588,3232,Sans Souci Blvd & US - 1,25.885237,-80.16502,SCOOT
589,3540,US - 1 & NE 105 St,25.871994,-80.172585,SCOOT
590,3637,US - 1 & NE 87 St,25.855186,-80.184906,NO SCOOT
591,3815,US - 1 & NE 11200 Blk,25.879532,-80.167404,SCOOT
592,4005,US - 1 & NE 91 St,25.85899,-80.183266,NO SCOOT
593,4061,US - 1 & NE 114 St,25.881018,-80.16679,SCOOT
594,4113,Ixora Ln & US - 1,25.896355,-80.16165,SCOOT
595,4147,US - 1 & NE 156 St,25.919361,-80.15584,NO SCOOT
596,4152,US - 1 & NE 146 St,25.910482,-80.15738,NO SCOOT
597,4159,US - 1 & NE 151 St,25.915077,-80.156654,NO SCOOT
598,4161,NE 16 Av & NE 127 St,25.89334,-80.166435,NO SCOOT
599,4293,US - 1 & NE 16 Av & NE 116 St,25.88264,-80.16604,SCOOT
600,4517,US - 1 & NE 107 St,25.873762,-80.17115,SCOOT
601,5441,US - 1 & NE 143 St,25.907736,-80.1582,NO SCOOT
602,6711,NE 16 Av & NE 126 St,25.892435,-80.166405,NO SCOOT
603,2524,Miami Gardens Dr & W Dixie Hwy,25.947496,-80.1487,SCOOT
604,3454,US - 1 & NE 187 St,25.948435,-80.14681,SCOOT
605,3469,Miami Gardens Dr & US - 1,25.947401,-80.14698,SCOOT
606,3776,NE 24 Av & NE 203 St,25.96316,-80.153534,SCOOT
607,3816,W Dixie Hwy & NE 203 St,25.963715,-80.147705,SCOOT
608,3841,Aventura Blvd & US - 1,25.959835,-80.14698,SCOOT
609,4299,Aventura Blvd & NE 29 Pl,25.961374,-80.14185,NO SCOOT
610,4301,US - 1 & NE 209 St,25.969034,-80.14451,SCOOT
611,4603,NE 26 Av & NE 203 St,25.963518,-80.14954,SCOOT
612,4648,Aventura Blvd & Country Club Dr,25.961731,-80.13958,NO SCOOT
613,4655,SR - 856 & US - 1,25.955158,-80.14683,SCOOT
614,4669,US - 1 & NE 195 St,25.95697,-80.14689,SCOOT
615,4670,US - 1 & NE 196 St,25.958193,-80.146965,SCOOT
616,4771,NE 34 Av & NE 207 St,25.967577,-80.13368,NO SCOOT
617,4905,NE 29 Pl & NE 203 St,25.963728,-80.14193,NO SCOOT
618,4914,Country Club Dr N & NE 34 Av,25.96638,-80.13379,NO SCOOT
619,5244,W Dixie Hwy & NE 26 Av & NE 193 St,25.953903,-80.14905,NO SCOOT
620,5267,US - 1 & NE 208 St,25.967854,-80.145065,SCOOT
621,5269,US - 1 & NE 191 St,25.952137,-80.14676,SCOOT
622,5508,Country Club Dr W & SR - 856 WB Off,25.95396,-80.13856,NO SCOOT
623,5664,NE 29 Av & NE 190 St,25.95145,-80.1427,NO SCOOT
624,5707,NE 25 Av & NE 203 St,25.963285,-80.15241,SCOOT
625,5736,Country Club Dr W & Spoke Rd,25.957281,-80.13934,NO SCOOT
626,5753,Country Club Dr E & Yacht Club Way,25.956146,-80.13048,NO SCOOT
627,5757,NE 203 St @ NE 2800,25.963688,-80.14308,NO SCOOT
628,5797,US - 1 & NE 213 St,25.973022,-80.14274,SCOOT
629,5951,Abigail Rd & Spoke Rd,25.95697,-80.140236,NO SCOOT
630,5995,Country Club Dr W & NE 190 St,25.951664,-80.13851,NO SCOOT
631,5996,NE 30 Av & NE 207 St,25.967299,-80.14163,NO SCOOT
632,6032,US - 1 @ NE 20500 Blk,25.965715,-80.1461,SCOOT
633,6058,US - 1 & NE 203 St,25.963589,-80.14693,SCOOT
634,6312,NE 183 St & NE 31 Ct & NE 31 Av,25.945028,-80.13862,NO SCOOT
635,6313,NE 34 Av & NE 213 St,25.97302,-80.134026,NO SCOOT
636,6504,NE 28 Ct & NE 187 St,25.948528,-80.14364,NO SCOOT
637,6592,Miami Gardens Dr & NE 28 Ct,25.94694,-80.14343,NO SCOOT
638,6701,NE 29 Av & NE 188 St,25.949226,-80.14263,NO SCOOT
639,2872,Red Rd & W 29 St,25.848015,-80.29015,SCOOT
640,3139,Red Rd & W 23 St,25.842585,-80.290085,NO SCOOT
641,3168,Red Rd & W 18 St,25.837864,-80.28984,NO SCOOT
642,3813,Red Rd & W 32 St,25.850868,-80.29015,SCOOT
643,3978,Red Rd & W 21 St,25.840582,-80.289955,NO SCOOT
644,4116,Red Rd & W 44 Pl,25.862513,-80.29068,SCOOT
645,4661,Red Rd & W 16 St,25.836033,-80.28979,SCOOT
646,5219,Red Rd & W 36 Ter & W 37 St,25.85531,-80.2903,SCOOT
647,6503,Red Rd & W 41 St,25.859236,-80.2905,SCOOT
648,2159,SW 22 Av / SW 10 St / SW 11 St,25.763107,-80.23058,NO SCOOT
649,2234,SW 8 Av & SW 6 St,25.7679,-80.20752,SCOOT
650,2235,SW 12 Av & SW 6 St,25.767715,-80.2145,SCOOT
651,2236,SW 17 Av & SW 6 St,25.767431,-80.2226,SCOOT
652,2237,SW 22 Av & SW 6 St,25.767197,-80.230774,SCOOT
653,2238,Beacom Blvd & SW 6 St,25.76703,-80.23634,SCOOT
654,2239,SW 27 Av & SW 6 St,25.766966,-80.23891,SCOOT
655,2242,SW 8 Av & SW 7 St,25.76692,-80.20747,SCOOT
656,2247,SW 8 Av & SW 8 St,25.76599,-80.207436,SCOOT
657,2248,SW 12 Av & SW 8 St,25.765882,-80.214455,SCOOT
658,2249,SW 17 Av & SW 8 St,25.765604,-80.2225,SCOOT
659,2250,SW 19 Av & SW 8 St,25.76552,-80.22662,SCOOT
660,2251,SW 22 Av & SW 8 St,25.765404,-80.230675,SCOOT
661,2253,SW 27 Av & SW 8 St,25.765154,-80.23885,SCOOT
662,3249,SW 21 Av & SW 8 St,25.765457,-80.229,SCOOT
663,3407,SW 12 Av & SW 7 St,25.766716,-80.21446,SCOOT
664,3442,Beacom Blvd & SW 7 St,25.766157,-80.2372,SCOOT
665,3444,SW 17 Av & SW 7 St,25.76648,-80.222565,SCOOT
666,3445,SW 19 Av & SW 7 St,25.76643,-80.22666,SCOOT
667,3446,SW 22 Av & SW 7 St,25.766342,-80.2307,SCOOT
668,3447,SW 27 Av & SW 7 St,25.76611,-80.23887,SCOOT
669,3546,SW 16 Av & SW 6 St,25.767502,-80.22119,SCOOT
670,4202,SW 8 St / Beacom Blvd / SW 25 Av,25.765223,-80.23734,SCOOT
671,4282,SW 16 Av & SW 7 St,25.766535,-80.22117,SCOOT
672,4383,SW 8 St / SW 18 Av / SW 19 Av,25.765558,-80.22541,SCOOT
673,4385,SW 11 Av & SW 8 St,25.765898,-80.21273,SCOOT
674,4582,SW 19 Av & SW 6 St,25.767303,-80.22667,SCOOT
675,6141,SW 8 St / SW 13 Av / SW 13 Ct,25.76577,-80.21645,SCOOT
676,6427,SW 8 St / SW 15 Av / SW 16 Av,25.765713,-80.21963,SCOOT
677,6677,SW 24 Av & SW 8 St,25.765303,-80.234764,SCOOT
678,2145,Red Rd & SW 8 St,25.763563,-80.28786,SCOOT
679,2346,NW 2 Av & NW 10 St,25.783663,-80.19805,NO SCOOT
680,2347,NW 3 Av & NW 10 St,25.783611,-80.19974,NO SCOOT
681,4140,Kendall Dr & SR-874 SB Off & SR-878 Wb,25.687468,-80.35168,SCOOT
682,2353,N Miami Av & N 11 St,25.784739,-80.19397,NO SCOOT
683,2354,NW 2 Av & NW 11 St,25.784624,-80.198105,NO SCOOT
684,4141,Kendall Dr & SR-878 EB On,25.687569,-80.34869,SCOOT
685,2355,NW 3 Av & NW 11 St,25.784567,-80.199776,NO SCOOT
686,5571,Kendall Dr @ SW 9100 Blk,25.687769,-80.34169,SCOOT
687,2640,Alton Rd & 5 St,25.77442,-80.14065,SCOOT
688,2658,Collins Av & 5 St,25.774601,-80.132996,SCOOT
689,2728,Jefferson Av & 5 St,25.774435,-80.1372,SCOOT
690,2734,Lenox Av & 5 St,25.77436,-80.13949,SCOOT
691,2740,Meridian Av & 5 St,25.774439,-80.13604,SCOOT
692,2752,Michigan Av & 5 St,25.774399,-80.13829,SCOOT
693,2794,Washington Av & 5 St,25.774527,-80.13413,SCOOT
694,4649,Ocean Dr & 5 St,25.774654,-80.13191,SCOOT
695,2659,Collins Av & 8 St,25.778131,-80.13224,NO SCOOT
696,2660,Collins Av & 10 St,25.780561,-80.13169,NO SCOOT
697,2661,Collins Av & 11 St,25.781776,-80.13145,NO SCOOT
698,2662,Collins Av & 14 St,25.785282,-80.13083,NO SCOOT
699,2663,Collins Av & Espanola Way,25.786966,-80.13056,NO SCOOT
700,2664,Collins Av & Lincoln Rd,25.79074,-80.129974,NO SCOOT
701,2665,Collins Av & 17 St,25.792332,-80.129715,NO SCOOT
702,2666,Collins Av & 18 St,25.793915,-80.1295,NO SCOOT
703,2667,Collins Av & 20 St,25.795603,-80.12911,NO SCOOT
704,2668,Collins Av & 21 St,25.796371,-80.1288,NO SCOOT
705,2669,Collins Av & 22 St,25.797546,-80.128296,NO SCOOT
706,2670,Collins Av & 23 St,25.798353,-80.128006,NO SCOOT
707,2671,Collins Av & 24 St,25.800097,-80.12726,NO SCOOT
708,2672,Collins Av & 26 St,25.802439,-80.12618,NO SCOOT
709,2673,Collins Av & 27 St,25.803738,-80.12563,NO SCOOT
710,2674,Collins Av & 29 St,25.804989,-80.12498,NO SCOOT
711,2675,Collins Av & 30 St,25.805882,-80.12455,NO SCOOT
712,3888,Collins Av & 15 St,25.787617,-80.13046,NO SCOOT
713,4424,Ocean Dr & 10 St,25.78037,-80.130646,NO SCOOT
714,5769,Collins Av & 16 St,25.789192,-80.13023,NO SCOOT
715,6006,Collins Av & 7 St,25.776934,-80.132484,NO SCOOT
716,6024,Collins Av & 13 St,25.784063,-80.13103,NO SCOOT
717,6112,Collins Av / 31 St / 32 St,25.806868,-80.12417,NO SCOOT
718,6344,Ocean Dr & 11 St,25.781588,-80.13039,NO SCOOT
719,6345,Ocean Dr & 7 St,25.776756,-80.131454,NO SCOOT
720,6579,Collins Av & 9 St,25.779362,-80.13199,NO SCOOT
721,6915,Collins Av & 12 St,25.782856,-80.13122,NO SCOOT
722,2677,Art Godfrey Rd & Collins Av,25.81309,-80.12299,SCOOT
723,2678,Collins Av & 43 St,25.814472,-80.12277,NO SCOOT
724,2679,Collins Av & Indian Creed Dr & 44 St,25.816183,-80.12345,NO SCOOT
725,2681,Collins Av @ 4525 Blk,25.81942,-80.12288,NO SCOOT
726,2682,Collins Av @ 4600 Blk,25.820683,-80.12267,NO SCOOT
727,2683,Collins Av @ 4700 Blk,25.822325,-80.122574,NO SCOOT
728,3283,Collins Av @ 5303 Blk,25.830896,-80.12201,NO SCOOT
729,3432,Colllins Av @ 5330 Blk,25.832243,-80.12173,NO SCOOT
730,3433,Collins Av @ 5500 Blk,25.835876,-80.120766,NO SCOOT
731,3434,Collins Av @ 5600 Blk,25.836998,-80.12085,NO SCOOT
732,3438,Collins Av & 545 Exit,25.834692,-80.12082,NO SCOOT
733,3439,Collins Av & 5445 Ent,25.83376,-80.12106,NO SCOOT
734,3512,Collins Av / 38 St / 39 St,25.81142,-80.123245,NO SCOOT
735,3690,Collins Av @ 5000 Blk,25.82699,-80.121826,NO SCOOT
736,3702,Collins Av @ 5225 Blk,25.829727,-80.122116,NO SCOOT
737,3866,Collins Av @ 4900 Blk,25.825146,-80.12208,NO SCOOT
738,3922,Collins Av @ 4441 Exit,25.818243,-80.1231,NO SCOOT
739,3923,Collins Av @ 5875 Blk,25.84105,-80.12138,NO SCOOT
740,6335,Collins Av @ Fontainebleau Ent,25.816944,-80.12334,NO SCOOT
741,2636,Abbott Av & 69 St,25.854229,-80.12226,NO SCOOT
742,2637,Abbott Av & 71 St,25.856087,-80.12233,NO SCOOT
743,2638,Abbott Av & 72 St,25.857092,-80.122375,NO SCOOT
744,2711,Harding Av & 74 St,25.85953,-80.12218,NO SCOOT
745,2712,Harding Av & 75 St,25.860662,-80.12218,NO SCOOT
746,2713,Harding Av & 77 St,25.862202,-80.122154,NO SCOOT
747,2714,Harding Av & 81 St,25.866081,-80.12227,NO SCOOT
748,2715,Harding Av & 85 St,25.869955,-80.122444,NO SCOOT
749,2723,Abbott Av & Indian Creed Dr,25.851864,-80.12231,NO SCOOT
750,2914,Harding Av & 88 St,25.873201,-80.122284,NO SCOOT
751,3197,Harding Av & 73 St,25.85839,-80.12213,NO SCOOT
752,3544,Harding Av & 71 St,25.8561,-80.12142,NO SCOOT
753,6573,Harding Av & 69 St,25.85426,-80.12136,NO SCOOT
754,2911,Collins Av & 93 St,25.88166,-80.12222,NO SCOOT
755,2912,Collins Av & 94 St,25.883465,-80.1224,SCOOT
756,2916,Harding Av & 91 St,25.877996,-80.122826,NO SCOOT
757,2917,Harding Av & 94 St,25.88342,-80.123375,NO SCOOT
758,2918,Harding Av & 95 St,25.885239,-80.12355,NO SCOOT
759,2919,Harding Av & 96 St,25.887041,-80.12371,NO SCOOT
760,3005,Collins Av & 96 St,25.887075,-80.12274,NO SCOOT
761,3006,Harding Av / 96 St / 97 St,25.887917,-80.123764,NO SCOOT
762,3185,Harding Av & 93 St,25.881601,-80.12318,NO SCOOT
763,3319,Collins Av & 95 St,25.885258,-80.122574,NO SCOOT
764,3440,Harding Av / 94 St / 95 St,25.884518,-80.12348,NO SCOOT
765,3441,Harding Av / 95 St / 96 St,25.88606,-80.12363,NO SCOOT
766,3548,Collins Av @ 9701 Blk,25.889034,-80.12395,NO SCOOT
767,3629,Collins Av & Harbor Way EB,25.894773,-80.12434,NO SCOOT
768,2995,Collins Av & SR-826 S,25.929892,-80.12203,NO SCOOT
769,3490,Collins Av & 159 St,25.923798,-80.12237,NO SCOOT
770,3993,Bayview Dr & Collins Av,25.92242,-80.1224,NO SCOOT
771,4179,Collins Av @ 10500 Blk,25.903023,-80.12457,NO SCOOT
772,4736,Collins Av & Haulover Park,25.906544,-80.12275,NO SCOOT
773,4900,Atlantic Av & Collins Av,25.926996,-80.12227,NO SCOOT
774,4990,SR-826 @ 300 Blk,25.92977,-80.12509,NO SCOOT
775,5253,Collins Av & SR-826 WB,25.93056,-80.12201,NO SCOOT
776,2370,N Miami Av & N 14 St,25.78827,-80.19439,NO SCOOT
777,2372,NW 1 Pl & NW 14 St,25.788132,-80.198135,NO SCOOT
778,2373,NW 3 Av & NW 14 St,25.788088,-80.19994,NO SCOOT
779,6091,N Miami Av & N 15 St,25.789381,-80.19463,NO SCOOT
